sale_id,creature_id,creature_name,category,danger_rating,rarity_rating,condition,year,week,seller_reputation,buyer_type,destination,quantity,price_per_unit,total_price
SALE-00948,CR013,Quarry Toad,amphibian,2,3,damaged,1854,12,0.222,unknown,Unknown,2,4.36,8.72
SALE-01118,CR001,Leatherback Burrower,bird,3,4,good,1854,12,0.762,unknown,Miasto Market,1,37.39,37.39
SALE-01178,CR003,Granite Wren,bird,1,2,good,1854,12,0.803,senator,Private Collection,3,35.99,107.97
SALE-01439,CR001,Leatherback Burrower,bird,3,4,partial,1854,12,0.536,archivist,Capital Archives,1,3.82,3.82
SALE-01859,CR014,Densmuck Crawler,arthropod,4,5,fair,1854,12,0.562,unknown,Private Collection,1,62.1,62.1
SALE-01974,CR013,Quarry Toad,amphibian,2,3,pristine,1854,12,0.8,trader,Miasto Market,1,35.5,35.5
SALE-00133,CR010,Grimslew,mammal,7,7,damaged,1854,13,0.855,unknown,Senate Zoological,1,54.15,54.15
SALE-00239,CR006,Glass Beetle,insect,2,6,good,1854,13,0.855,collector,Miasto Market,2,248.33,496.66
SALE-00704,CR011,Cave Moth,insect,0,2,fair,1854,13,0.722,collector,Capital Display,2,11.47,22.94
SALE-01571,CR004,Swamp Hornet,insect,4,1,partial,1854,13,0.564,display,Capital Display,1,1.0,1.0
SALE-01748,CR007,Yeller Bird,bird,0,3,partial,1854,13,0.818,senator,Private Collection,3,26.14,78.42
SALE-01553,CR008,Wharver,mammal,8,6,good,1854,14,0.57,display,Capital Display,1,230.74,230.74
SALE-00129,CR004,Swamp Hornet,insect,4,1,good,1854,15,0.534,display,Capital Display,5,2.15,10.75
SALE-00620,CR012,Tunnel Eel,fish,3,4,good,1854,15,0.778,unknown,Scholar Study,1,29.79,29.79
SALE-00879,CR005,Marsh Stalker,reptile,6,5,good,1854,15,0.976,collector,Scholar Study,1,240.04,240.04
SALE-01658,CR014,Densmuck Crawler,arthropod,4,5,partial,1854,15,0.352,archivist,Capital Archives,1,9.1,9.1
SALE-00863,CR005,Marsh Stalker,reptile,6,5,fair,1854,16,0.746,scholar,Scholar Study,1,44.87,44.87
SALE-00728,CR007,Yeller Bird,bird,0,3,fair,1854,17,0.766,trader,Miasto Market,3,22.32,66.96
SALE-00855,CR001,Leatherback Burrower,bird,3,4,partial,1854,17,0.713,unknown,Miasto Market,1,5.84,5.84
SALE-01401,CR004,Swamp Hornet,insect,4,1,damaged,1854,17,0.68,unknown,Capital Archives,3,1.66,4.98
SALE-00498,CR001,Leatherback Burrower,bird,3,4,fair,1854,18,0.191,archivist,Capital Archives,1,25.19,25.19
SALE-00823,CR003,Granite Wren,bird,1,2,fair,1854,18,0.947,scholar,Scholar Study,2,11.69,23.38
SALE-01738,CR010,Grimslew,mammal,7,7,fair,1854,19,0.837,display,Capital Display,1,132.5,132.5
SALE-01811,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1854,19,0.832,archivist,Capital Archives,1,156.75,156.75
SALE-01958,CR008,Wharver,mammal,8,6,damaged,1854,19,0.504,trader,Miasto Market,1,180.22,180.22
SALE-00216,CR012,Tunnel Eel,fish,3,4,fair,1854,20,0.788,senator,Senate Zoological,1,20.43,20.43
SALE-00578,CR011,Cave Moth,insect,0,2,fair,1854,20,0.393,scholar,Scholar Study,1,3.44,3.44
SALE-00430,CR008,Wharver,mammal,8,6,good,1854,21,0.644,trader,Miasto Market,1,947.46,947.46
SALE-00951,CR013,Quarry Toad,amphibian,2,3,damaged,1854,21,0.689,trader,Miasto Market,1,4.79,4.79
SALE-01387,CR013,Quarry Toad,amphibian,2,3,fair,1854,21,0.726,archivist,Capital Archives,2,11.01,22.02
SALE-01481,CR004,Swamp Hornet,insect,4,1,fair,1854,21,0.883,scholar,Scholar Study,2,3.33,6.66
SALE-01843,CR014,Densmuck Crawler,arthropod,4,5,fair,1854,21,0.883,scholar,Scholar Study,1,74.35,74.35
SALE-00327,CR011,Cave Moth,insect,0,2,good,1854,22,0.631,senator,Senate Zoological,1,12.12,12.12
SALE-00968,CR015,Golden Amalgam Snail,mollusk,0,9,good,1854,22,0.724,collector,Capital Display,1,495.93,495.93
SALE-01533,CR001,Leatherback Burrower,bird,3,4,damaged,1854,22,0.755,trader,Miasto Market,1,15.86,15.86
SALE-01794,CR009,Stakdur,reptile,9,8,fair,1854,22,0.756,unknown,Scholar Study,1,451.51,451.51
SALE-00856,CR007,Yeller Bird,bird,0,3,good,1854,23,0.202,unknown,Unknown,1,49.51,49.51
SALE-01230,CR004,Swamp Hornet,insect,4,1,fair,1854,23,0.381,collector,Senate Zoological,1,4.17,4.17
SALE-01689,CR005,Marsh Stalker,reptile,6,5,good,1854,23,0.736,trader,Miasto Market,1,120.31,120.31
SALE-01781,CR013,Quarry Toad,amphibian,2,3,good,1854,23,0.584,trader,Miasto Market,4,17.71,70.84
SALE-00212,CR004,Swamp Hornet,insect,4,1,fair,1854,24,0.827,scholar,Scholar Study,1,3.61,3.61
SALE-00306,CR003,Granite Wren,bird,1,2,fair,1854,24,0.933,archivist,Capital Archives,2,13.37,26.74
SALE-00784,CR008,Wharver,mammal,8,6,partial,1854,24,0.901,scholar,Scholar Study,1,57.22,57.22
SALE-01625,CR006,Glass Beetle,insect,2,6,damaged,1854,24,0.729,senator,Private Collection,2,43.56,87.12
SALE-01711,CR012,Tunnel Eel,fish,3,4,fair,1854,24,0.718,display,Capital Display,1,29.63,29.63
SALE-01851,CR005,Marsh Stalker,reptile,6,5,good,1854,24,0.549,trader,Miasto Market,1,221.88,221.88
SALE-01854,CR012,Tunnel Eel,fish,3,4,fair,1854,24,0.677,collector,Capital Archives,1,38.88,38.88
SALE-00305,CR013,Quarry Toad,amphibian,2,3,damaged,1854,25,0.951,trader,Miasto Market,1,8.68,8.68
SALE-00737,CR007,Yeller Bird,bird,0,3,partial,1854,25,0.559,unknown,Scholar Study,3,8.56,25.68
SALE-00983,CR001,Leatherback Burrower,bird,3,4,pristine,1854,25,0.66,archivist,Capital Archives,1,33.64,33.64
SALE-01015,CR007,Yeller Bird,bird,0,3,pristine,1854,25,0.545,unknown,Private Collection,2,56.72,113.44
SALE-01495,CR011,Cave Moth,insect,0,2,fair,1854,25,0.822,unknown,Miasto Market,3,5.35,16.05
SALE-01716,CR003,Granite Wren,bird,1,2,partial,1854,26,0.617,trader,Miasto Market,5,1.77,8.85
SALE-00918,CR014,Densmuck Crawler,arthropod,4,5,fair,1854,27,0.669,senator,Senate Zoological,1,63.86,63.86
SALE-01607,CR006,Glass Beetle,insect,2,6,partial,1854,27,0.765,senator,Senate Zoological,1,32.07,32.07
SALE-00177,CR012,Tunnel Eel,fish,3,4,good,1854,28,0.823,trader,Miasto Market,1,30.75,30.75
SALE-00064,CR004,Swamp Hornet,insect,4,1,damaged,1854,29,0.714,senator,Senate Zoological,1,2.36,2.36
SALE-00950,CR012,Tunnel Eel,fish,3,4,good,1854,29,0.838,senator,Senate Zoological,1,23.72,23.72
SALE-01753,CR012,Tunnel Eel,fish,3,4,damaged,1854,29,0.724,display,Capital Display,1,14.5,14.5
SALE-00776,CR005,Marsh Stalker,reptile,6,5,good,1854,30,0.826,archivist,Capital Archives,2,185.8,371.6
SALE-00880,CR002,Stone Spine Lizard,reptile,5,7,good,1854,30,0.699,unknown,Senate Zoological,1,149.17,149.17
SALE-01594,CR001,Leatherback Burrower,bird,3,4,fair,1854,30,0.164,archivist,Capital Archives,1,21.64,21.64
SALE-00022,CR014,Densmuck Crawler,arthropod,4,5,damaged,1854,31,0.853,unknown,Miasto Market,1,47.8,47.8
SALE-00668,CR007,Yeller Bird,bird,0,3,partial,1854,31,0.957,unknown,Private Collection,3,7.37,22.11
SALE-01206,CR013,Quarry Toad,amphibian,2,3,fair,1854,31,0.841,collector,Senate Zoological,1,25.25,25.25
SALE-01550,CR008,Wharver,mammal,8,6,pristine,1854,31,0.432,unknown,Private Collection,1,581.14,581.14
SALE-01628,CR013,Quarry Toad,amphibian,2,3,damaged,1854,31,0.584,collector,Capital Display,4,10.62,42.48
SALE-00556,CR005,Marsh Stalker,reptile,6,5,damaged,1854,32,0.601,archivist,Capital Archives,1,102.43,102.43
SALE-01819,CR009,Stakdur,reptile,9,8,fair,1854,32,0.758,trader,Miasto Market,2,156.35,312.7
SALE-00577,CR004,Swamp Hornet,insect,4,1,fair,1854,33,0.832,scholar,Scholar Study,2,1.59,3.18
SALE-01196,CR011,Cave Moth,insect,0,2,damaged,1854,34,0.926,trader,Miasto Market,3,3.29,9.87
SALE-01677,CR008,Wharver,mammal,8,6,pristine,1854,34,0.782,unknown,Miasto Market,1,162.12,162.12
SALE-00152,CR011,Cave Moth,insect,0,2,good,1854,35,0.945,unknown,Capital Archives,5,9.59,47.95
SALE-00940,CR007,Yeller Bird,bird,0,3,good,1854,35,0.575,collector,Unknown,1,91.23,91.23
SALE-01976,CR008,Wharver,mammal,8,6,fair,1854,35,0.964,display,Capital Display,1,213.76,213.76
SALE-00764,CR003,Granite Wren,bird,1,2,fair,1854,36,0.584,archivist,Capital Archives,3,12.43,37.29
SALE-00794,CR005,Marsh Stalker,reptile,6,5,fair,1854,36,0.635,senator,Private Collection,1,126.28,126.28
SALE-01323,CR006,Glass Beetle,insect,2,6,fair,1854,36,0.844,collector,Private Collection,1,58.42,58.42
SALE-01373,CR009,Stakdur,reptile,9,8,good,1854,36,0.627,senator,Senate Zoological,1,710.61,710.61
SALE-01756,CR014,Densmuck Crawler,arthropod,4,5,fair,1854,36,0.706,unknown,Private Collection,1,59.42,59.42
SALE-01887,CR003,Granite Wren,bird,1,2,damaged,1854,36,0.674,unknown,Scholar Study,1,9.84,9.84
SALE-00631,CR015,Golden Amalgam Snail,mollusk,0,9,good,1854,37,0.763,senator,Private Collection,1,261.21,261.21
SALE-00195,CR012,Tunnel Eel,fish,3,4,fair,1854,38,0.965,senator,Private Collection,1,45.3,45.3
SALE-00289,CR012,Tunnel Eel,fish,3,4,good,1854,38,0.561,display,Capital Display,1,17.93,17.93
SALE-01122,CR012,Tunnel Eel,fish,3,4,damaged,1854,38,0.822,trader,Miasto Market,1,16.11,16.11
SALE-01407,CR004,Swamp Hornet,insect,4,1,partial,1854,38,0.757,collector,Miasto Market,1,1.0,1.0
SALE-01812,CR011,Cave Moth,insect,0,2,pristine,1854,38,0.809,archivist,Capital Archives,1,6.17,6.17
SALE-00376,CR011,Cave Moth,insect,0,2,damaged,1854,39,0.885,scholar,Scholar Study,2,3.4,6.8
SALE-00703,CR003,Granite Wren,bird,1,2,fair,1854,39,0.892,archivist,Capital Archives,1,11.96,11.96
SALE-01758,CR013,Quarry Toad,amphibian,2,3,fair,1854,39,0.397,senator,Senate Zoological,3,14.8,44.4
SALE-00876,CR003,Granite Wren,bird,1,2,good,1854,40,0.627,archivist,Capital Archives,2,24.05,48.1
SALE-01014,CR011,Cave Moth,insect,0,2,good,1854,40,0.429,scholar,Scholar Study,1,11.71,11.71
SALE-01048,CR001,Leatherback Burrower,bird,3,4,good,1854,40,0.912,scholar,Scholar Study,1,17.42,17.42
SALE-01111,CR009,Stakdur,reptile,9,8,damaged,1854,40,0.797,unknown,Miasto Market,2,274.14,548.28
SALE-01615,CR010,Grimslew,mammal,7,7,fair,1854,40,0.784,trader,Miasto Market,1,84.25,84.25
SALE-00042,CR004,Swamp Hornet,insect,4,1,fair,1854,41,0.91,unknown,Capital Archives,1,2.11,2.11
SALE-01052,CR010,Grimslew,mammal,7,7,damaged,1854,41,0.6,collector,Unknown,1,120.62,120.62
SALE-01703,CR011,Cave Moth,insect,0,2,fair,1854,41,0.76,display,Capital Display,1,6.88,6.88
SALE-00474,CR010,Grimslew,mammal,7,7,damaged,1854,42,0.717,senator,Senate Zoological,1,247.07,247.07
SALE-01532,CR005,Marsh Stalker,reptile,6,5,good,1854,42,0.725,senator,Senate Zoological,1,94.44,94.44
SALE-00597,CR012,Tunnel Eel,fish,3,4,good,1854,43,0.485,senator,Private Collection,1,43.31,43.31
SALE-00827,CR011,Cave Moth,insect,0,2,partial,1854,43,0.79,display,Capital Display,1,1.07,1.07
SALE-00086,CR010,Grimslew,mammal,7,7,damaged,1854,44,0.965,unknown,Capital Archives,1,54.67,54.67
SALE-00410,CR005,Marsh Stalker,reptile,6,5,partial,1854,44,0.91,unknown,Unknown,1,26.66,26.66
SALE-01665,CR008,Wharver,mammal,8,6,damaged,1854,44,0.578,collector,Capital Archives,2,146.65,293.3
SALE-01949,CR013,Quarry Toad,amphibian,2,3,fair,1854,44,0.897,archivist,Capital Archives,4,11.58,46.32
SALE-00144,CR001,Leatherback Burrower,bird,3,4,fair,1854,45,0.209,archivist,Capital Archives,1,12.93,12.93
SALE-00607,CR001,Leatherback Burrower,bird,3,4,good,1854,45,0.882,unknown,Senate Zoological,1,24.0,24.0
SALE-01416,CR013,Quarry Toad,amphibian,2,3,good,1854,45,0.836,unknown,Capital Display,2,40.91,81.82
SALE-01947,CR012,Tunnel Eel,fish,3,4,good,1854,45,0.48,scholar,Scholar Study,1,66.04,66.04
SALE-00275,CR004,Swamp Hornet,insect,4,1,fair,1854,46,0.748,collector,Senate Zoological,1,3.35,3.35
SALE-00750,CR013,Quarry Toad,amphibian,2,3,fair,1854,46,0.832,collector,Miasto Market,1,22.57,22.57
SALE-01240,CR012,Tunnel Eel,fish,3,4,good,1854,46,0.719,display,Capital Display,1,65.32,65.32
SALE-01589,CR007,Yeller Bird,bird,0,3,good,1854,46,0.927,collector,Capital Display,1,21.96,21.96
SALE-00029,CR001,Leatherback Burrower,bird,3,4,damaged,1854,47,0.712,scholar,Scholar Study,1,15.68,15.68
SALE-00067,CR001,Leatherback Burrower,bird,3,4,good,1854,47,0.59,scholar,Scholar Study,2,34.51,69.02
SALE-01115,CR004,Swamp Hornet,insect,4,1,fair,1854,47,0.81,collector,Capital Display,2,5.23,10.46
SALE-01408,CR010,Grimslew,mammal,7,7,damaged,1854,47,0.321,collector,Senate Zoological,1,97.05,97.05
SALE-00119,CR010,Grimslew,mammal,7,7,good,1854,48,0.951,scholar,Scholar Study,2,351.55,703.1
SALE-00378,CR012,Tunnel Eel,fish,3,4,damaged,1854,48,0.644,collector,Capital Display,2,19.76,39.52
SALE-00753,CR012,Tunnel Eel,fish,3,4,partial,1854,48,0.658,archivist,Capital Archives,1,16.3,16.3
SALE-01127,CR013,Quarry Toad,amphibian,2,3,fair,1854,48,0.744,unknown,Capital Archives,2,22.79,45.58
SALE-01957,CR013,Quarry Toad,amphibian,2,3,damaged,1854,48,0.574,collector,Miasto Market,2,14.14,28.28
SALE-00435,CR011,Cave Moth,insect,0,2,good,1854,49,0.6,display,Capital Display,5,12.67,63.35
SALE-01398,CR011,Cave Moth,insect,0,2,fair,1854,49,0.696,archivist,Capital Archives,3,9.81,29.43
SALE-01413,CR013,Quarry Toad,amphibian,2,3,fair,1854,49,0.85,unknown,Senate Zoological,3,15.53,46.59
SALE-01632,CR012,Tunnel Eel,fish,3,4,damaged,1854,49,0.874,display,Capital Display,1,32.26,32.26
SALE-00729,CR007,Yeller Bird,bird,0,3,damaged,1854,50,0.584,archivist,Capital Archives,1,26.15,26.15
SALE-01498,CR004,Swamp Hornet,insect,4,1,fair,1854,50,0.805,trader,Miasto Market,2,4.35,8.7
SALE-01936,CR009,Stakdur,reptile,9,8,partial,1854,50,0.889,unknown,Scholar Study,1,20.42,20.42
SALE-00301,CR007,Yeller Bird,bird,0,3,fair,1854,51,0.392,archivist,Capital Archives,5,28.56,142.8
SALE-01267,CR003,Granite Wren,bird,1,2,fair,1854,51,0.801,unknown,Scholar Study,3,26.42,79.26
SALE-01807,CR014,Densmuck Crawler,arthropod,4,5,good,1854,51,0.828,archivist,Capital Archives,2,133.5,267.0
SALE-00346,CR005,Marsh Stalker,reptile,6,5,fair,1854,52,0.508,archivist,Capital Archives,1,212.4,212.4
SALE-00574,CR012,Tunnel Eel,fish,3,4,good,1854,52,0.873,unknown,Capital Archives,1,64.07,64.07
SALE-01290,CR001,Leatherback Burrower,bird,3,4,fair,1854,52,0.756,archivist,Capital Archives,1,29.07,29.07
SALE-01905,CR010,Grimslew,mammal,7,7,good,1854,52,0.659,display,Capital Display,1,77.65,77.65
SALE-00097,CR001,Leatherback Burrower,bird,3,4,pristine,1855,1,0.923,senator,Private Collection,1,56.41,56.41
SALE-01110,CR004,Swamp Hornet,insect,4,1,good,1855,1,0.833,senator,Private Collection,1,3.89,3.89
SALE-01173,CR003,Granite Wren,bird,1,2,partial,1855,1,0.869,scholar,Scholar Study,1,2.91,2.91
SALE-00953,CR007,Yeller Bird,bird,0,3,fair,1855,2,0.475,collector,Capital Display,1,32.33,32.33
SALE-01088,CR013,Quarry Toad,amphibian,2,3,fair,1855,2,0.655,display,Capital Display,2,18.84,37.68
SALE-01138,CR003,Granite Wren,bird,1,2,good,1855,2,0.365,display,Capital Display,2,19.91,39.82
SALE-01469,CR004,Swamp Hornet,insect,4,1,fair,1855,2,0.622,display,Capital Display,3,4.28,12.84
SALE-01612,CR008,Wharver,mammal,8,6,good,1855,2,0.579,archivist,Capital Archives,1,259.32,259.32
SALE-00471,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1855,3,0.75,collector,Miasto Market,1,458.26,458.26
SALE-01076,CR004,Swamp Hornet,insect,4,1,fair,1855,3,0.666,collector,Unknown,4,3.06,12.24
SALE-01595,CR004,Swamp Hornet,insect,4,1,fair,1855,3,0.727,display,Capital Display,1,5.3,5.3
SALE-00408,CR008,Wharver,mammal,8,6,good,1855,4,0.575,scholar,Scholar Study,1,663.93,663.93
SALE-00854,CR006,Glass Beetle,insect,2,6,fair,1855,4,0.639,senator,Senate Zoological,1,119.39,119.39
SALE-01422,CR002,Stone Spine Lizard,reptile,5,7,partial,1855,4,0.71,display,Capital Display,2,44.14,88.28
SALE-00658,CR004,Swamp Hornet,insect,4,1,fair,1855,5,0.451,trader,Miasto Market,2,2.95,5.9
SALE-01046,CR001,Leatherback Burrower,bird,3,4,good,1855,5,0.604,trader,Miasto Market,1,37.48,37.48
SALE-01624,CR013,Quarry Toad,amphibian,2,3,partial,1855,5,0.871,senator,Private Collection,1,7.23,7.23
SALE-01685,CR007,Yeller Bird,bird,0,3,damaged,1855,5,0.481,senator,Senate Zoological,2,23.33,46.66
SALE-01737,CR002,Stone Spine Lizard,reptile,5,7,good,1855,5,0.522,scholar,Scholar Study,2,63.31,126.62
SALE-01464,CR012,Tunnel Eel,fish,3,4,damaged,1855,6,0.696,unknown,Scholar Study,1,13.2,13.2
SALE-01606,CR004,Swamp Hornet,insect,4,1,partial,1855,6,0.484,display,Capital Display,1,1.2,1.2
SALE-01638,CR004,Swamp Hornet,insect,4,1,partial,1855,6,0.789,display,Capital Display,4,1.0,4.0
SALE-01876,CR010,Grimslew,mammal,7,7,good,1855,6,0.54,trader,Miasto Market,1,375.06,375.06
SALE-00836,CR011,Cave Moth,insect,0,2,damaged,1855,7,0.705,unknown,Capital Display,1,2.71,2.71
SALE-01062,CR014,Densmuck Crawler,arthropod,4,5,fair,1855,7,0.367,scholar,Scholar Study,1,76.52,76.52
SALE-01800,CR008,Wharver,mammal,8,6,fair,1855,7,0.554,unknown,Miasto Market,1,257.45,257.45
SALE-01922,CR008,Wharver,mammal,8,6,damaged,1855,7,0.851,trader,Miasto Market,2,69.93,139.86
SALE-00012,CR007,Yeller Bird,bird,0,3,fair,1855,8,0.827,archivist,Capital Archives,2,48.3,96.6
SALE-00132,CR010,Grimslew,mammal,7,7,fair,1855,8,0.813,trader,Miasto Market,1,131.82,131.82
SALE-00520,CR011,Cave Moth,insect,0,2,pristine,1855,8,0.772,unknown,Miasto Market,2,6.33,12.66
SALE-00646,CR013,Quarry Toad,amphibian,2,3,fair,1855,8,0.906,collector,Miasto Market,1,34.77,34.77
SALE-01527,CR013,Quarry Toad,amphibian,2,3,fair,1855,8,0.952,collector,Senate Zoological,1,32.51,32.51
SALE-01583,CR004,Swamp Hornet,insect,4,1,fair,1855,8,0.745,collector,Scholar Study,1,3.41,3.41
SALE-01065,CR002,Stone Spine Lizard,reptile,5,7,good,1855,9,0.75,trader,Miasto Market,2,72.47,144.94
SALE-01580,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1855,9,0.968,scholar,Scholar Study,1,221.03,221.03
SALE-01967,CR008,Wharver,mammal,8,6,damaged,1855,9,0.726,unknown,Miasto Market,1,64.96,64.96
SALE-01149,CR003,Granite Wren,bird,1,2,pristine,1855,10,0.606,unknown,Unknown,1,28.0,28.0
SALE-01292,CR005,Marsh Stalker,reptile,6,5,pristine,1855,10,0.925,collector,Capital Archives,2,284.88,569.76
SALE-01489,CR013,Quarry Toad,amphibian,2,3,partial,1855,10,0.386,collector,Private Collection,2,7.35,14.7
SALE-00450,CR011,Cave Moth,insect,0,2,damaged,1855,11,0.649,unknown,Scholar Study,2,4.44,8.88
SALE-00609,CR007,Yeller Bird,bird,0,3,fair,1855,11,0.864,trader,Miasto Market,1,20.37,20.37
SALE-01170,CR007,Yeller Bird,bird,0,3,fair,1855,11,0.836,unknown,Capital Archives,2,38.16,76.32
SALE-00548,CR006,Glass Beetle,insect,2,6,good,1855,12,0.763,senator,Senate Zoological,1,76.98,76.98
SALE-00909,CR011,Cave Moth,insect,0,2,fair,1855,12,0.549,trader,Miasto Market,2,5.44,10.88
SALE-01686,CR004,Swamp Hornet,insect,4,1,pristine,1855,12,0.484,scholar,Scholar Study,3,7.51,22.53
SALE-00090,CR004,Swamp Hornet,insect,4,1,fair,1855,13,0.722,archivist,Capital Archives,1,3.36,3.36
SALE-00290,CR005,Marsh Stalker,reptile,6,5,fair,1855,13,0.726,scholar,Scholar Study,1,61.04,61.04
SALE-00586,CR004,Swamp Hornet,insect,4,1,damaged,1855,13,0.736,trader,Miasto Market,1,1.21,1.21
SALE-00895,CR014,Densmuck Crawler,arthropod,4,5,fair,1855,13,0.781,scholar,Scholar Study,1,17.25,17.25
SALE-01792,CR004,Swamp Hornet,insect,4,1,good,1855,13,0.912,collector,Unknown,1,6.09,6.09
SALE-00554,CR013,Quarry Toad,amphibian,2,3,fair,1855,14,0.59,unknown,Capital Archives,3,12.6,37.8
SALE-01017,CR011,Cave Moth,insect,0,2,fair,1855,14,0.773,display,Capital Display,2,5.17,10.34
SALE-01113,CR014,Densmuck Crawler,arthropod,4,5,fair,1855,14,0.849,trader,Miasto Market,1,40.0,40.0
SALE-01723,CR004,Swamp Hornet,insect,4,1,fair,1855,14,0.89,senator,Senate Zoological,1,3.94,3.94
SALE-01755,CR005,Marsh Stalker,reptile,6,5,fair,1855,14,0.671,trader,Miasto Market,1,111.56,111.56
SALE-00572,CR001,Leatherback Burrower,bird,3,4,partial,1855,15,0.935,archivist,Capital Archives,1,7.1,7.1
SALE-00401,CR005,Marsh Stalker,reptile,6,5,fair,1855,16,0.359,unknown,Private Collection,1,175.76,175.76
SALE-00691,CR012,Tunnel Eel,fish,3,4,fair,1855,16,0.668,scholar,Scholar Study,2,20.79,41.58
SALE-00798,CR015,Golden Amalgam Snail,mollusk,0,9,partial,1855,16,0.978,display,Capital Display,1,104.45,104.45
SALE-01587,CR006,Glass Beetle,insect,2,6,good,1855,16,0.925,scholar,Scholar Study,1,92.73,92.73
SALE-00406,CR007,Yeller Bird,bird,0,3,damaged,1855,17,0.797,archivist,Capital Archives,5,21.16,105.8
SALE-00708,CR003,Granite Wren,bird,1,2,partial,1855,17,0.846,senator,Senate Zoological,1,7.79,7.79
SALE-00757,CR014,Densmuck Crawler,arthropod,4,5,damaged,1855,17,0.903,senator,Private Collection,1,24.18,24.18
SALE-01232,CR006,Glass Beetle,insect,2,6,fair,1855,17,0.989,unknown,Capital Archives,2,115.95,231.9
SALE-01187,CR002,Stone Spine Lizard,reptile,5,7,fair,1855,18,0.867,archivist,Capital Archives,1,580.41,580.41
SALE-01222,CR005,Marsh Stalker,reptile,6,5,pristine,1855,18,0.923,archivist,Capital Archives,1,84.79,84.79
SALE-01524,CR013,Quarry Toad,amphibian,2,3,partial,1855,18,0.624,display,Capital Display,2,8.01,16.02
SALE-00651,CR003,Granite Wren,bird,1,2,partial,1855,19,0.811,scholar,Scholar Study,2,6.03,12.06
SALE-01877,CR015,Golden Amalgam Snail,mollusk,0,9,good,1855,19,0.836,display,Capital Display,1,1243.27,1243.27
SALE-00426,CR001,Leatherback Burrower,bird,3,4,partial,1855,20,0.594,trader,Miasto Market,1,4.63,4.63
SALE-00539,CR003,Granite Wren,bird,1,2,good,1855,20,0.76,archivist,Capital Archives,2,35.95,71.9
SALE-00641,CR004,Swamp Hornet,insect,4,1,good,1855,20,0.761,display,Capital Display,3,5.22,15.66
SALE-00793,CR004,Swamp Hornet,insect,4,1,fair,1855,20,0.718,archivist,Capital Archives,2,3.45,6.9
SALE-00816,CR011,Cave Moth,insect,0,2,fair,1855,20,0.405,unknown,Unknown,1,5.56,5.56
SALE-00903,CR006,Glass Beetle,insect,2,6,good,1855,20,0.884,senator,Private Collection,1,134.5,134.5
SALE-01205,CR015,Golden Amalgam Snail,mollusk,0,9,pristine,1855,20,0.597,collector,Miasto Market,1,760.1,760.1
SALE-01246,CR012,Tunnel Eel,fish,3,4,pristine,1855,20,0.703,senator,Private Collection,2,46.29,92.58
SALE-01609,CR011,Cave Moth,insect,0,2,good,1855,20,0.742,trader,Miasto Market,2,11.26,22.52
SALE-01618,CR003,Granite Wren,bird,1,2,damaged,1855,20,0.37,unknown,Private Collection,2,13.64,27.28
SALE-01769,CR012,Tunnel Eel,fish,3,4,partial,1855,20,0.755,scholar,Scholar Study,1,5.59,5.59
SALE-01785,CR007,Yeller Bird,bird,0,3,good,1855,20,0.587,unknown,Capital Display,3,39.19,117.57
SALE-00454,CR004,Swamp Hornet,insect,4,1,fair,1855,21,0.907,trader,Miasto Market,1,3.26,3.26
SALE-00760,CR003,Granite Wren,bird,1,2,good,1855,21,0.828,display,Capital Display,2,32.24,64.48
